Id, Time, Type, Position, Amount, Price, Stop Loss, Take Profit, Profit, Balance
1, 25/09/2018 16:30, Open Short, 1, -0.01, 6358.1, 6377.5, 0.0, 0.00, 500.00
2, 25/09/2018 20:15, Close, 1, -0.01, 6323.1, 0.0, 0.0, 0.35, 500.35
3, 25/09/2018 20:15, Open Short, 2, -0.01, 6322.1, 6341.5, 0.0, 0.00, 500.35
4, 25/09/2018 20:15, Stop Loss, 2, -0.01, 6341.5, 0.0, 0.0, -0.19, 500.16
5, 26/09/2018 01:30, Open Long, 3, 0.01, 6329.2, 6309.8, 0.0, 0.00, 500.16
6, 26/09/2018 04:00, Close, 3, 0.01, 6325.7, 0.0, 0.0, -0.04, 500.12
7, 26/09/2018 04:30, Open Short, 4, -0.01, 6341.8, 6361.2, 0.0, 0.00, 500.12
8, 26/09/2018 05:15, Close, 4, -0.01, 6357.6, 0.0, 0.0, -0.16, 499.96
9, 26/09/2018 09:15, Open Long, 5, 0.01, 6378.3, 6358.9, 0.0, 0.00, 499.96
10, 26/09/2018 13:30, Close, 5, 0.01, 6429.2, 0.0, 0.0, 0.51, 500.47
11, 26/09/2018 15:00, Open Short, 6, -0.01, 6458.6, 6478.0, 0.0, 0.00, 500.47
12, 26/09/2018 15:30, Close, 6, -0.01, 6458.9, 0.0, 0.0, -0.00, 500.47
13, 26/09/2018 23:45, Open Long, 7, 0.01, 6407.7, 6388.3, 0.0, 0.00, 500.47
14, 27/09/2018 00:00, Close, 7, 0.01, 6399.8, 0.0, 0.0, -0.08, 500.39
15, 27/09/2018 00:15, Open Short, 8, -0.01, 6418.8, 6438.2, 0.0, 0.00, 500.39
16, 27/09/2018 00:15, Stop Loss, 8, -0.01, 6438.2, 0.0, 0.0, -0.19, 500.19
17, 27/09/2018 10:00, Open Short, 9, -0.01, 6402.4, 6421.8, 0.0, 0.00, 500.19
18, 27/09/2018 11:15, Stop Loss, 9, -0.01, 6421.8, 0.0, 0.0, -0.19, 500.00
19, 27/09/2018 15:45, Open Long, 10, 0.01, 6433.2, 6413.8, 0.0, 0.00, 500.00
20, 27/09/2018 16:30, Close, 10, 0.01, 6434.9, 0.0, 0.0, 0.02, 500.02
21, 27/09/2018 23:45, Open Long, 11, 0.01, 6615.4, 6596.0, 0.0, 0.00, 500.02
22, 28/09/2018 02:30, Close, 11, 0.01, 6646.9, 0.0, 0.0, 0.31, 500.33
23, 28/09/2018 04:45, Open Short, 12, -0.01, 6647.6, 6667.0, 0.0, 0.00, 500.33
24, 28/09/2018 05:00, Close, 12, -0.01, 6650.6, 0.0, 0.0, -0.03, 500.30
25, 28/09/2018 08:45, Open Long, 13, 0.01, 6672.5, 6653.1, 0.0, 0.00, 500.30
26, 28/09/2018 09:00, Stop Loss, 13, 0.01, 6653.1, 0.0, 0.0, -0.19, 500.11
27, 28/09/2018 14:30, Open Short, 14, -0.01, 6603.6, 6623.0, 0.0, 0.00, 500.11
28, 28/09/2018 14:45, Stop Loss, 14, -0.01, 6623.0, 0.0, 0.0, -0.19, 499.91
29, 28/09/2018 17:15, Open Short, 15, -0.01, 6600.3, 6619.7, 0.0, 0.00, 499.91
30, 28/09/2018 18:30, Close, 15, -0.01, 6594.9, 0.0, 0.0, 0.05, 499.97
31, 28/09/2018 19:45, Open Short, 16, -0.01, 6603.4, 6622.8, 0.0, 0.00, 499.97
32, 28/09/2018 19:45, Stop Loss, 16, -0.01, 6622.8, 0.0, 0.0, -0.19, 499.77
33, 28/09/2018 20:45, Open Long, 17, 0.01, 6578.6, 6559.2, 0.0, 0.00, 499.77
34, 30/09/2018 21:00, Stop Loss, 17, 0.01, 6503.3, 0.0, 0.0, -0.76, 499.01
35, 30/09/2018 23:00, Open Short, 18, -0.01, 6580.5, 6599.9, 0.0, 0.00, 499.01
36, 30/09/2018 23:15, Close, 18, -0.01, 6557.2, 0.0, 0.0, 0.23, 499.25
37, 01/10/2018 03:00, Open Short, 19, -0.01, 6565.8, 6585.2, 0.0, 0.00, 499.25
38, 01/10/2018 03:30, Close, 19, -0.01, 6572.1, 0.0, 0.0, -0.06, 499.18
39, 01/10/2018 05:00, Open Long, 20, 0.01, 6560.7, 6541.3, 0.0, 0.00, 499.18
40, 01/10/2018 05:00, Stop Loss, 20, 0.01, 6541.3, 0.0, 0.0, -0.19, 498.99
41, 01/10/2018 10:45, Open Long, 21, 0.01, 6543.9, 6524.5, 0.0, 0.00, 498.99
42, 01/10/2018 10:45, Stop Loss, 21, 0.01, 6524.5, 0.0, 0.0, -0.19, 498.79
43, 01/10/2018 13:45, Open Short, 22, -0.01, 6528.5, 6547.9, 0.0, 0.00, 498.79
44, 01/10/2018 16:15, Close, 22, -0.01, 6478.6, 0.0, 0.0, 0.50, 499.29
45, 01/10/2018 16:45, Open Short, 23, -0.01, 6518.4, 6537.8, 0.0, 0.00, 499.29
46, 01/10/2018 19:30, Close, 23, -0.01, 6510.2, 0.0, 0.0, 0.08, 499.38
47, 01/10/2018 19:45, Open Long, 24, 0.01, 6503.9, 6484.5, 0.0, 0.00, 499.38
48, 01/10/2018 23:30, Close, 24, 0.01, 6510.5, 0.0, 0.0, 0.07, 499.44
49, 02/10/2018 01:00, Open Short, 25, -0.01, 6524.3, 6543.7, 0.0, 0.00, 499.44
50, 02/10/2018 01:30, Close, 25, -0.01, 6522.6, 0.0, 0.0, 0.02, 499.46
51, 02/10/2018 01:30, Open Short, 26, -0.01, 6521.6, 6541.0, 0.0, 0.00, 499.46
52, 02/10/2018 01:45, Stop Loss, 26, -0.01, 6541.0, 0.0, 0.0, -0.19, 499.26
53, 02/10/2018 02:00, Open Short, 27, -0.01, 6534.2, 6553.6, 0.0, 0.00, 499.26
54, 02/10/2018 04:15, Close, 27, -0.01, 6532.8, 0.0, 0.0, 0.01, 499.28
55, 02/10/2018 10:45, Open Short, 28, -0.01, 6512.9, 6532.3, 0.0, 0.00, 499.28
56, 02/10/2018 11:30, Close, 28, -0.01, 6510.6, 0.0, 0.0, 0.02, 499.30
57, 02/10/2018 11:45, Open Long, 29, 0.01, 6501.2, 6481.8, 0.0, 0.00, 499.30
58, 02/10/2018 12:00, Stop Loss, 29, 0.01, 6481.8, 0.0, 0.0, -0.19, 499.11
59, 02/10/2018 12:30, Open Short, 30, -0.01, 6517.3, 6536.7, 0.0, 0.00, 499.11
60, 02/10/2018 13:00, Close, 30, -0.01, 6505.4, 0.0, 0.0, 0.12, 499.23
61, 02/10/2018 13:15, Open Long, 31, 0.01, 6502.4, 6483.0, 0.0, 0.00, 499.23
62, 02/10/2018 13:30, Close, 31, 0.01, 6503.7, 0.0, 0.0, 0.01, 499.24
63, 02/10/2018 13:30, Open Short, 32, -0.01, 6503.7, 6523.1, 0.0, 0.00, 499.24
64, 02/10/2018 13:45, Close, 32, -0.01, 6501.3, 0.0, 0.0, 0.02, 499.26
65, 02/10/2018 13:45, Open Long, 33, 0.01, 6501.3, 6481.9, 0.0, 0.00, 499.26
66, 02/10/2018 14:15, Stop Loss, 33, 0.01, 6481.9, 0.0, 0.0, -0.19, 499.07
67, 02/10/2018 14:30, Open Long, 34, 0.01, 6477.9, 6458.5, 0.0, 0.00, 499.07
68, 02/10/2018 16:30, Stop Loss, 34, 0.01, 6458.5, 0.0, 0.0, -0.19, 498.88
69, 02/10/2018 21:15, Open Long, 35, 0.01, 6476.0, 6456.6, 0.0, 0.00, 498.88
70, 02/10/2018 23:30, Close, 35, 0.01, 6481.2, 0.0, 0.0, 0.05, 498.93
71, 03/10/2018 08:00, Open Long, 36, 0.01, 6383.2, 6363.8, 0.0, 0.00, 498.93
72, 03/10/2018 09:00, Close, 36, 0.01, 6385.0, 0.0, 0.0, 0.02, 498.95
73, 03/10/2018 09:30, Open Short, 37, -0.01, 6392.7, 6412.1, 0.0, 0.00, 498.95
74, 03/10/2018 10:15, Stop Loss, 37, -0.01, 6412.1, 0.0, 0.0, -0.19, 498.75
75, 03/10/2018 13:00, Open Long, 38, 0.01, 6395.3, 6375.9, 0.0, 0.00, 498.75
76, 03/10/2018 16:45, Close, 38, 0.01, 6427.4, 0.0, 0.0, 0.32, 499.07
77, 03/10/2018 18:00, Open Long, 39, 0.01, 6433.9, 6414.5, 0.0, 0.00, 499.07
78, 03/10/2018 18:00, Stop Loss, 39, 0.01, 6414.5, 0.0, 0.0, -0.19, 498.88
79, 03/10/2018 21:30, Open Long, 40, 0.01, 6406.9, 6387.5, 0.0, 0.00, 498.88
80, 03/10/2018 21:45, Stop Loss, 40, 0.01, 6387.5, 0.0, 0.0, -0.19, 498.68
81, 03/10/2018 22:00, Open Long, 41, 0.01, 6383.1, 6363.7, 0.0, 0.00, 498.68
82, 03/10/2018 23:15, Close, 41, 0.01, 6418.5, 0.0, 0.0, 0.35, 499.04
83, 04/10/2018 08:15, Open Short, 42, -0.01, 6523.2, 6542.6, 0.0, 0.00, 499.04
84, 04/10/2018 09:00, Close, 42, -0.01, 6510.4, 0.0, 0.0, 0.13, 499.17
85, 04/10/2018 09:30, Open Long, 43, 0.01, 6510.4, 6491.0, 0.0, 0.00, 499.17
86, 04/10/2018 10:15, Close, 43, 0.01, 6508.5, 0.0, 0.0, -0.02, 499.15
87, 04/10/2018 10:45, Open Long, 44, 0.01, 6487.7, 6468.3, 0.0, 0.00, 499.15
88, 04/10/2018 15:15, Close, 44, 0.01, 6505.0, 0.0, 0.0, 0.17, 499.32
89, 04/10/2018 16:15, Open Short, 45, -0.01, 6526.1, 6545.5, 0.0, 0.00, 499.32
90, 04/10/2018 18:00, Close, 45, -0.01, 6521.3, 0.0, 0.0, 0.05, 499.37
91, 04/10/2018 23:30, Open Long, 46, 0.01, 6515.9, 6496.5, 0.0, 0.00, 499.37
92, 05/10/2018 00:15, Close, 46, 0.01, 6520.0, 0.0, 0.0, 0.04, 499.41
93, 05/10/2018 08:15, Open Short, 47, -0.01, 6502.2, 6521.6, 0.0, 0.00, 499.41
94, 05/10/2018 10:30, Close, 47, -0.01, 6502.7, 0.0, 0.0, -0.01, 499.40
95, 05/10/2018 13:00, Open Short, 48, -0.01, 6511.4, 6530.8, 0.0, 0.00, 499.40
96, 05/10/2018 13:45, Close, 48, -0.01, 6527.1, 0.0, 0.0, -0.16, 499.25
97, 05/10/2018 16:15, Open Long, 49, 0.01, 6505.9, 6486.5, 0.0, 0.00, 499.25
98, 05/10/2018 19:30, Close, 49, 0.01, 6508.8, 0.0, 0.0, 0.03, 499.27
99, 08/10/2018 07:45, Open Long, 50, 0.01, 6518.1, 6498.7, 0.0, 0.00, 499.27
100, 08/10/2018 08:15, Close, 50, 0.01, 6512.0, 0.0, 0.0, -0.06, 499.21
101, 08/10/2018 08:30, Open Short, 51, -0.01, 6517.1, 6536.5, 0.0, 0.00, 499.21
102, 08/10/2018 09:00, Close, 51, -0.01, 6516.5, 0.0, 0.0, 0.01, 499.22
103, 08/10/2018 09:00, Open Short, 52, -0.01, 6515.5, 6534.9, 0.0, 0.00, 499.22
104, 08/10/2018 09:45, Close, 52, -0.01, 6520.8, 0.0, 0.0, -0.05, 499.17
105, 08/10/2018 14:30, Open Short, 53, -0.01, 6586.9, 6606.3, 0.0, 0.00, 499.17
106, 08/10/2018 15:15, Close, 53, -0.01, 6579.4, 0.0, 0.0, 0.07, 499.24
107, 08/10/2018 16:00, Open Long, 54, 0.01, 6583.3, 6563.9, 0.0, 0.00, 499.24
108, 08/10/2018 16:30, Close, 54, 0.01, 6580.0, 0.0, 0.0, -0.03, 499.21
109, 08/10/2018 17:00, Open Short, 55, -0.01, 6580.3, 6599.7, 0.0, 0.00, 499.21
110, 08/10/2018 18:00, Close, 55, -0.01, 6588.1, 0.0, 0.0, -0.08, 499.13
111, 08/10/2018 18:00, Open Short, 56, -0.01, 6587.1, 6606.5, 0.0, 0.00, 499.13
112, 08/10/2018 19:30, Stop Loss, 56, -0.01, 6606.5, 0.0, 0.0, -0.19, 498.94
113, 08/10/2018 21:00, Open Long, 57, 0.01, 6590.0, 6570.6, 0.0, 0.00, 498.94
114, 08/10/2018 21:45, Close, 57, 0.01, 6581.9, 0.0, 0.0, -0.08, 498.86
115, 08/10/2018 21:45, Open Long, 58, 0.01, 6582.9, 6563.5, 0.0, 0.00, 498.86
116, 08/10/2018 22:45, Stop Loss, 58, 0.01, 6563.5, 0.0, 0.0, -0.19, 498.66
117, 09/10/2018 00:15, Open Short, 59, -0.01, 6595.2, 6614.6, 0.0, 0.00, 498.66
118, 09/10/2018 01:00, Close, 59, -0.01, 6575.0, 0.0, 0.0, 0.20, 498.86
119, 09/10/2018 04:00, Open Long, 60, 0.01, 6574.5, 6555.1, 0.0, 0.00, 498.86
120, 09/10/2018 04:15, Stop Loss, 60, 0.01, 6555.1, 0.0, 0.0, -0.19, 498.67
121, 09/10/2018 05:30, Open Long, 61, 0.01, 6568.3, 6548.9, 0.0, 0.00, 498.67
122, 09/10/2018 06:30, Close, 61, 0.01, 6569.9, 0.0, 0.0, 0.02, 498.69
123, 09/10/2018 06:45, Open Short, 62, -0.01, 6575.1, 6594.5, 0.0, 0.00, 498.69
124, 09/10/2018 07:30, Close, 62, -0.01, 6574.2, 0.0, 0.0, 0.01, 498.69
125, 09/10/2018 09:00, Open Short, 63, -0.01, 6575.2, 6594.6, 0.0, 0.00, 498.69
126, 09/10/2018 10:00, Close, 63, -0.01, 6573.9, 0.0, 0.0, 0.01, 498.71
127, 09/10/2018 11:00, Open Short, 64, -0.01, 6570.9, 6590.3, 0.0, 0.00, 498.71
128, 09/10/2018 15:30, Close, 64, -0.01, 6537.3, 0.0, 0.0, 0.34, 499.04
129, 09/10/2018 21:15, Open Long, 65, 0.01, 6552.3, 6532.9, 0.0, 0.00, 499.04
130, 09/10/2018 22:00, Close, 65, 0.01, 6569.1, 0.0, 0.0, 0.17, 499.21
131, 09/10/2018 22:30, Open Short, 66, -0.01, 6563.1, 6582.5, 0.0, 0.00, 499.21
132, 09/10/2018 23:00, Stop Loss, 66, -0.01, 6582.5, 0.0, 0.0, -0.19, 499.02
133, 10/10/2018 00:45, Open Long, 67, 0.01, 6541.9, 6522.5, 0.0, 0.00, 499.02
134, 10/10/2018 02:00, Stop Loss, 67, 0.01, 6522.5, 0.0, 0.0, -0.19, 498.82
135, 10/10/2018 10:00, Open Long, 68, 0.01, 6467.6, 6448.2, 0.0, 0.00, 498.82
136, 10/10/2018 11:00, Close, 68, 0.01, 6474.0, 0.0, 0.0, 0.06, 498.89
137, 10/10/2018 15:00, Open Short, 69, -0.01, 6506.4, 6525.8, 0.0, 0.00, 498.89
138, 10/10/2018 16:45, Close, 69, -0.01, 6496.4, 0.0, 0.0, 0.10, 498.99
139, 10/10/2018 17:15, Open Long, 70, 0.01, 6493.8, 6474.4, 0.0, 0.00, 498.99
140, 10/10/2018 17:15, Stop Loss, 70, 0.01, 6474.4, 0.0, 0.0, -0.19, 498.79
141, 10/10/2018 17:30, Open Short, 71, -0.01, 6496.1, 6515.5, 0.0, 0.00, 498.79
142, 10/10/2018 17:45, Close, 71, -0.01, 6504.8, 0.0, 0.0, -0.09, 498.71
143, 10/10/2018 21:45, Open Long, 72, 0.01, 6523.2, 6503.8, 0.0, 0.00, 498.71
144, 10/10/2018 21:45, Stop Loss, 72, 0.01, 6503.8, 0.0, 0.0, -0.19, 498.51
145, 10/10/2018 23:30, Open Short, 73, -0.01, 6528.2, 6547.6, 0.0, 0.00, 498.51
146, 11/10/2018 03:30, Close, 73, -0.01, 6241.1, 0.0, 0.0, 2.87, 501.38
147, 11/10/2018 05:15, Open Short, 74, -0.01, 6222.2, 6241.6, 0.0, 0.00, 501.38
148, 11/10/2018 08:15, Close, 74, -0.01, 6211.5, 0.0, 0.0, 0.11, 501.49
149, 11/10/2018 08:15, Open Short, 75, -0.01, 6210.5, 6229.9, 0.0, 0.00, 501.49
150, 11/10/2018 09:30, Close, 75, -0.01, 6188.2, 0.0, 0.0, 0.22, 501.71
151, 11/10/2018 10:15, Open Long, 76, 0.01, 6181.8, 6162.4, 0.0, 0.00, 501.71
152, 11/10/2018 11:15, Stop Loss, 76, 0.01, 6162.4, 0.0, 0.0, -0.19, 501.52
153, 11/10/2018 11:30, Open Long, 77, 0.01, 6171.3, 6151.9, 0.0, 0.00, 501.52
154, 11/10/2018 12:00, Close, 77, 0.01, 6179.9, 0.0, 0.0, 0.09, 501.60
155, 11/10/2018 12:15, Open Short, 78, -0.01, 6194.2, 6213.6, 0.0, 0.00, 501.60
156, 11/10/2018 13:15, Stop Loss, 78, -0.01, 6213.6, 0.0, 0.0, -0.19, 501.41
157, 11/10/2018 13:30, Open Short, 79, -0.01, 6191.3, 6210.7, 0.0, 0.00, 501.41
158, 11/10/2018 13:30, Stop Loss, 79, -0.01, 6210.7, 0.0, 0.0, -0.19, 501.22
159, 11/10/2018 18:15, Open Short, 80, -0.01, 6203.8, 6223.2, 0.0, 0.00, 501.22
160, 11/10/2018 18:45, Close, 80, -0.01, 6213.1, 0.0, 0.0, -0.09, 501.12
161, 11/10/2018 19:00, Open Long, 81, 0.01, 6184.3, 6164.9, 0.0, 0.00, 501.12
162, 11/10/2018 19:15, Stop Loss, 81, 0.01, 6164.9, 0.0, 0.0, -0.19, 500.93
163, 11/10/2018 21:30, Open Short, 82, -0.01, 6198.1, 6217.5, 0.0, 0.00, 500.93
164, 11/10/2018 22:15, Close, 82, -0.01, 6174.3, 0.0, 0.0, 0.24, 501.17
165, 12/10/2018 01:30, Open Short, 83, -0.01, 6159.1, 6178.5, 0.0, 0.00, 501.17
166, 12/10/2018 01:30, Stop Loss, 83, -0.01, 6178.5, 0.0, 0.0, -0.19, 500.97
167, 12/10/2018 07:45, Open Long, 84, 0.01, 6204.5, 6185.1, 0.0, 0.00, 500.97
168, 12/10/2018 08:15, Close, 84, 0.01, 6216.8, 0.0, 0.0, 0.12, 501.10
169, 12/10/2018 11:00, Open Short, 85, -0.01, 6217.2, 6236.6, 0.0, 0.00, 501.10
170, 12/10/2018 12:00, Close, 85, -0.01, 6199.5, 0.0, 0.0, 0.18, 501.27
171, 12/10/2018 14:45, Open Short, 86, -0.01, 6213.4, 6232.8, 0.0, 0.00, 501.27
172, 12/10/2018 15:45, Stop Loss, 86, -0.01, 6232.8, 0.0, 0.0, -0.19, 501.08
173, 12/10/2018 17:45, Open Long, 87, 0.01, 6212.8, 6193.4, 0.0, 0.00, 501.08
174, 12/10/2018 17:45, Stop Loss, 87, 0.01, 6193.4, 0.0, 0.0, -0.19, 500.88
175, 14/10/2018 21:00, Open Short, 88, -0.01, 6209.6, 6229.0, 0.0, 0.00, 500.88
176, 14/10/2018 22:00, Stop Loss, 88, -0.01, 6229.0, 0.0, 0.0, -0.19, 500.69
177, 15/10/2018 02:00, Open Long, 89, 0.01, 6200.1, 6180.7, 0.0, 0.00, 500.69
178, 15/10/2018 03:15, Close, 89, 0.01, 6198.1, 0.0, 0.0, -0.02, 500.67
179, 15/10/2018 03:15, Open Long, 90, 0.01, 6199.1, 6179.7, 0.0, 0.00, 500.67
180, 15/10/2018 03:45, Stop Loss, 90, 0.01, 6179.7, 0.0, 0.0, -0.19, 500.48
181, 15/10/2018 04:00, Open Short, 91, -0.01, 6212.9, 6232.3, 0.0, 0.00, 500.48
182, 15/10/2018 04:15, Close, 91, -0.01, 6211.8, 0.0, 0.0, 0.01, 500.49
183, 15/10/2018 08:30, Open Short, 92, -0.01, 6558.7, 6578.1, 0.0, 0.00, 500.49
184, 15/10/2018 08:30, Stop Loss, 92, -0.01, 6578.1, 0.0, 0.0, -0.19, 500.29
185, 15/10/2018 08:45, Open Long, 93, 0.01, 6459.7, 6440.3, 0.0, 0.00, 500.29
186, 15/10/2018 08:45, Stop Loss, 93, 0.01, 6440.3, 0.0, 0.0, -0.19, 500.10
187, 15/10/2018 10:45, Open Short, 94, -0.01, 6547.5, 6566.9, 0.0, 0.00, 500.10
188, 15/10/2018 10:45, Stop Loss, 94, -0.01, 6566.9, 0.0, 0.0, -0.19, 499.91
189, 15/10/2018 13:15, Open Long, 95, 0.01, 6529.3, 6509.9, 0.0, 0.00, 499.91
190, 15/10/2018 13:15, Stop Loss, 95, 0.01, 6509.9, 0.0, 0.0, -0.19, 499.71
191, 15/10/2018 18:30, Open Long, 96, 0.01, 6338.8, 6319.4, 0.0, 0.00, 499.71
192, 15/10/2018 19:45, Close, 96, 0.01, 6343.0, 0.0, 0.0, 0.04, 499.75
193, 15/10/2018 21:15, Open Short, 97, -0.01, 6343.7, 6363.1, 0.0, 0.00, 499.75
194, 15/10/2018 22:00, Close, 97, -0.01, 6333.8, 0.0, 0.0, 0.10, 499.85
195, 15/10/2018 22:00, Open Long, 98, 0.01, 6333.8, 6314.4, 0.0, 0.00, 499.85
196, 16/10/2018 00:45, Close, 98, 0.01, 6360.5, 0.0, 0.0, 0.27, 500.12
197, 16/10/2018 02:00, Open Long, 99, 0.01, 6369.0, 6349.6, 0.0, 0.00, 500.12
198, 16/10/2018 03:00, Close, 99, 0.01, 6371.8, 0.0, 0.0, 0.03, 500.15
199, 16/10/2018 04:15, Open Short, 100, -0.01, 6370.7, 6390.1, 0.0, 0.00, 500.15
200, 16/10/2018 05:45, Close, 100, -0.01, 6385.0, 0.0, 0.0, -0.14, 500.00
201, 16/10/2018 05:45, Open Short, 101, -0.01, 6384.0, 6403.4, 0.0, 0.00, 500.00
202, 16/10/2018 05:45, Stop Loss, 101, -0.01, 6403.4, 0.0, 0.0, -0.19, 499.81
203, 16/10/2018 08:15, Open Long, 102, 0.01, 6365.7, 6346.3, 0.0, 0.00, 499.81
204, 16/10/2018 12:45, Close, 102, 0.01, 6368.8, 0.0, 0.0, 0.03, 499.84
205, 16/10/2018 12:45, Open Long, 103, 0.01, 6369.8, 6350.4, 0.0, 0.00, 499.84
206, 16/10/2018 14:00, Close, 103, 0.01, 6388.6, 0.0, 0.0, 0.19, 500.03
207, 16/10/2018 14:30, Open Long, 104, 0.01, 6381.6, 6362.2, 0.0, 0.00, 500.03
208, 16/10/2018 15:15, Close, 104, 0.01, 6382.0, 0.0, 0.0, 0.00, 500.03
209, 16/10/2018 15:30, Open Short, 105, -0.01, 6385.8, 6405.2, 0.0, 0.00, 500.03
210, 16/10/2018 18:15, Close, 105, -0.01, 6377.8, 0.0, 0.0, 0.08, 500.11
211, 16/10/2018 20:00, Open Short, 106, -0.01, 6377.8, 6397.2, 0.0, 0.00, 500.11
212, 16/10/2018 20:45, Stop Loss, 106, -0.01, 6397.2, 0.0, 0.0, -0.19, 499.92
213, 17/10/2018 04:00, Open Short, 107, -0.01, 6389.2, 6408.6, 0.0, 0.00, 499.92
214, 17/10/2018 06:15, Close, 107, -0.01, 6389.5, 0.0, 0.0, -0.00, 499.91
215, 17/10/2018 06:45, Open Long, 108, 0.01, 6380.2, 6360.8, 0.0, 0.00, 499.91
216, 17/10/2018 09:30, Stop Loss, 108, 0.01, 6360.8, 0.0, 0.0, -0.19, 499.72
217, 17/10/2018 13:00, Open Short, 109, -0.01, 6369.7, 6389.1, 0.0, 0.00, 499.72
218, 17/10/2018 14:45, Close, 109, -0.01, 6382.1, 0.0, 0.0, -0.12, 499.60
219, 17/10/2018 18:15, Open Long, 110, 0.01, 6379.7, 6360.3, 0.0, 0.00, 499.60
220, 17/10/2018 19:45, Close, 110, 0.01, 6379.7, 0.0, 0.0, 0.00, 499.60
221, 17/10/2018 21:30, Open Short, 111, -0.01, 6384.9, 6404.3, 0.0, 0.00, 499.60
222, 17/10/2018 23:45, Close, 111, -0.01, 6382.7, 0.0, 0.0, 0.02, 499.62
223, 18/10/2018 01:30, Open Short, 112, -0.01, 6382.9, 6402.3, 0.0, 0.00, 499.62
224, 18/10/2018 01:45, Close, 112, -0.01, 6384.5, 0.0, 0.0, -0.02, 499.60
225, 18/10/2018 13:00, Open Long, 113, 0.01, 6375.6, 6356.2, 0.0, 0.00, 499.60
226, 18/10/2018 14:15, Close, 113, 0.01, 6374.5, 0.0, 0.0, -0.01, 499.59
227, 18/10/2018 15:15, Open Long, 114, 0.01, 6373.5, 6354.1, 0.0, 0.00, 499.59
228, 18/10/2018 16:15, Close, 114, 0.01, 6372.9, 0.0, 0.0, -0.01, 499.59
229, 18/10/2018 16:15, Open Long, 115, 0.01, 6373.9, 6354.5, 0.0, 0.00, 499.59
230, 18/10/2018 17:30, Close, 115, 0.01, 6368.7, 0.0, 0.0, -0.05, 499.53
231, 18/10/2018 22:45, Open Short, 116, -0.01, 6324.1, 6343.5, 0.0, 0.00, 499.53
232, 18/10/2018 23:15, Close, 116, -0.01, 6327.0, 0.0, 0.0, -0.03, 499.50
233, 19/10/2018 01:45, Open Long, 117, 0.01, 6331.2, 6311.8, 0.0, 0.00, 499.50
234, 19/10/2018 04:45, Close, 117, 0.01, 6339.0, 0.0, 0.0, 0.08, 499.58
235, 19/10/2018 11:45, Open Long, 118, 0.01, 6320.4, 6301.0, 0.0, 0.00, 499.58
236, 19/10/2018 12:15, Close, 118, 0.01, 6317.5, 0.0, 0.0, -0.03, 499.55
237, 19/10/2018 12:15, Open Long, 119, 0.01, 6318.5, 6299.1, 0.0, 0.00, 499.55
238, 19/10/2018 14:00, Close, 119, 0.01, 6322.9, 0.0, 0.0, 0.04, 499.60
239, 19/10/2018 14:30, Open Long, 120, 0.01, 6317.9, 6298.5, 0.0, 0.00, 499.60
240, 19/10/2018 15:00, Close, 120, 0.01, 6314.8, 0.0, 0.0, -0.03, 499.57
241, 19/10/2018 15:15, Open Short, 121, -0.01, 6319.8, 6339.2, 0.0, 0.00, 499.57
242, 19/10/2018 15:30, Close, 121, -0.01, 6323.6, 0.0, 0.0, -0.04, 499.53
243, 19/10/2018 16:45, Open Long, 122, 0.01, 6320.8, 6301.4, 0.0, 0.00, 499.53
244, 19/10/2018 19:15, Close, 122, 0.01, 6330.7, 0.0, 0.0, 0.10, 499.63
245, 19/10/2018 19:30, Open Long, 123, 0.01, 6327.4, 6308.0, 0.0, 0.00, 499.63
246, 21/10/2018 23:15, Close, 123, 0.01, 6358.2, 0.0, 0.0, 0.30, 499.93
247, 22/10/2018 00:00, Open Long, 124, 0.01, 6354.1, 6334.7, 0.0, 0.00, 499.93
248, 22/10/2018 00:00, Stop Loss, 124, 0.01, 6334.7, 0.0, 0.0, -0.19, 499.74
249, 22/10/2018 01:45, Open Short, 125, -0.01, 6357.6, 6377.0, 0.0, 0.00, 499.74
250, 22/10/2018 04:30, Close, 125, -0.01, 6364.8, 0.0, 0.0, -0.07, 499.66
251, 22/10/2018 07:15, Open Long, 126, 0.01, 6353.5, 6334.1, 0.0, 0.00, 499.66
252, 22/10/2018 08:45, Stop Loss, 126, 0.01, 6334.1, 0.0, 0.0, -0.19, 499.47
253, 22/10/2018 12:15, Open Long, 127, 0.01, 6335.5, 6316.1, 0.0, 0.00, 499.47
254, 22/10/2018 13:15, Close, 127, 0.01, 6326.1, 0.0, 0.0, -0.09, 499.38
255, 22/10/2018 13:15, Open Long, 128, 0.01, 6327.1, 6307.7, 0.0, 0.00, 499.38
256, 22/10/2018 14:30, Close, 128, 0.01, 6329.8, 0.0, 0.0, 0.03, 499.40
257, 22/10/2018 14:30, Open Long, 129, 0.01, 6330.8, 6311.4, 0.0, 0.00, 499.40
258, 22/10/2018 16:00, Close, 129, 0.01, 6336.1, 0.0, 0.0, 0.05, 499.46
259, 22/10/2018 20:15, Open Short, 130, -0.01, 6340.6, 6360.0, 0.0, 0.00, 499.46
260, 22/10/2018 20:30, Close, 130, -0.01, 6344.7, 0.0, 0.0, -0.04, 499.41
261, 23/10/2018 00:45, Open Short, 131, -0.01, 6350.8, 6370.2, 0.0, 0.00, 499.41
262, 23/10/2018 05:30, Close, 131, -0.01, 6346.1, 0.0, 0.0, 0.05, 499.46
